song_id,timestamp,label,mapped_label
2,0.0,Silence,Silence
2,0.464399092,Intro,Intro
2,14.379863945,no_function,Other
2,23.986213151,no_function,Other
2,33.622494331,Verse,Verse
2,42.956916099,no_function,Other
2,49.681020408,Transition,Transition
2,67.005941043,Pre-Chorus,Pre-chorus
2,76.881292517,Chorus,Chorus
2,86.425396825,no_function,Other
2,98.689433106,Verse,Verse
2,108.166303854,no_function,Other
2,115.474489795,Transition,Transition
2,129.466938775,Chorus,Chorus
2,137.682789115,no_function,Other
2,160.601927437,no_function,Other
2,167.620181405,Pre-Chorus,Pre-chorus
2,177.151723356,Chorus,Chorus
2,194.691836734,no_function,Other
2,242.415328798,Outro,Outro
2,250.54893424,Fade-out,Fade-out
2,263.205419501,Silence,Silence
2,264.885215419,End,End
4,0.0,Silence,Silence
4,0.451337868,Intro,Intro
4,8.49600907,Verse,Verse
4,31.239863945,no_function,Other
4,38.831950113,Chorus,Chorus
4,53.98909297,no_function,Other
4,69.095759637,Verse,Verse
4,91.839841269,no_function,Other
4,99.374172335,Chorus,Chorus
4,114.5361678,no_function,Other
4,129.703786848,Bridge,Bridge
4,137.234126984,Solo,Solo
4,152.344285714,Bridge,Bridge
4,167.572902494,Chorus,Chorus
4,182.710816326,Chorus,Chorus
4,197.847324263,Chorus,Chorus
4,212.97877551,Outro,Outro
4,220.574603174,Fade-out,Fade-out
4,234.399478458,Silence,Silence
4,236.081995464,End,End
6,0.0,Silence,Silence
6,0.139319727,Intro,Intro
6,13.476122448,Verse,Verse
6,38.554512471,Chorus,Chorus
6,63.54015873,Verse,Verse
6,88.482517006,Chorus,Chorus
6,113.282857142,Solo,Solo
6,137.762879818,Chorus,Chorus
6,162.298866213,Fade-out,Fade-out
6,168.04324263,Silence,Silence
6,170.558866213,End,End
8,0.0,Silence,Silence
8,0.446984126,Intro,Intro
8,10.135895691,no_function,Other
8,19.660839002,no_function,Other
8,34.178163265,no_function,Other
8,38.186893424,Verse,Verse
8,46.268072562,no_function,Other
8,54.381950113,no_function,Other
8,62.406281179,Verse,Verse
8,70.479591836,no_function,Other
8,78.527981859,no_function,Other
8,86.661995464,Bridge,Bridge
8,94.710907029,Solo,Solo
8,102.77430839,Verse,Verse
8,110.846870748,no_function,Other
8,118.899183673,no_function,Other
8,126.971609977,Bridge,Bridge
8,135.038208616,Solo,Solo
8,143.102086167,no_function,Other
8,151.150090702,no_function,Other
8,159.270362811,Verse,Verse
8,167.337437641,no_function,Other
8,175.398752834,no_function,Other
8,183.454285714,Bridge,Bridge
8,201.598276643,Coda,Coda
8,225.312902494,Silence,Silence
8,227.803424036,End,End
10,0.0,Silence,Silence
10,0.223492063,Intro,Intro
10,53.162222222,Verse,Verse
10,92.820453514,Interlude,Interlude
10,119.207777777,Verse,Verse
10,172.03600907,Bridge,Bridge
10,224.810566893,Verse,Verse
10,277.775170068,Outro,Outro
10,314.269342403,End,End
12,0.0,Silence,Silence
12,1.608163265,Verse,Verse
12,125.0,Verse,Verse
12,261.240816326,Silence,Silence
12,262.304489795,End,End
14,0.0,silence,Silence
14,0.020408163,no_function,Other
14,3.018594104,Intro,Intro
14,15.505124716,Verse,Verse
14,40.495600907,Verse,Verse
14,65.529614512,Chorus,Chorus
14,90.522993197,Verse,Verse
14,115.545396825,Verse,Verse
14,140.524263038,Chorus,Chorus
14,165.027120181,Bridge,Bridge
14,177.15664399,no_function,Other
14,189.657687074,Chorus,Chorus
14,214.680090702,Chorus,Chorus
14,239.677074829,Outro,Outro
14,248.24585034,End,End
16,0.0,Silence,Silence
16,0.122448979,Intro,Intro
16,6.308276643,Verse,Verse
16,30.951020408,no_function,Other
16,55.525600907,Pre-Chorus,Pre-chorus
16,67.800521541,Chorus,Chorus
16,80.0592517,Verse,Verse
16,104.632834467,no_function,Other
16,129.179977324,Pre-Chorus,Pre-chorus
16,141.42095238,Chorus,Chorus
16,166.001043083,Bridge,Bridge
16,178.306190476,Solo,Solo
16,190.568752834,Verse,Verse
16,202.824512471,no_function,Other
16,227.409773242,Pre-Chorus,Pre-chorus
16,239.699705215,Chorus,Chorus
16,264.251836734,Chorus,Chorus
16,276.516757369,Fade-out,Fade-out
16,293.657437641,Silence,Silence
16,301.107346938,End,End
18,0.0,Silence,Silence
18,0.116099773,Intro,Intro
18,23.736575963,Verse,Verse
18,46.979455782,Chorus,Chorus
18,77.844399092,no_function,Other
18,108.852743764,Solo,Solo
18,132.185147392,no_function,Other
18,155.109455782,no_function,Other
18,177.971564625,no_function,Other
18,201.108185941,no_function,Other
18,224.195827664,Chorus,Chorus
18,255.132494331,Outro,Outro
18,277.155555555,Coda,Coda
18,287.48770975,Silence,Silence
18,287.493287981,End,End
20,0.0,Silence,Silence
20,0.069659863,Intro,Intro
20,30.980294784,Verse,Verse
20,62.334444444,Verse,Verse
20,93.469206349,Solo,Solo
20,136.611904761,Verse,Verse
20,178.422312925,End,End
22,0.0,Silence,Silence
22,0.208979591,Intro,Intro
22,14.538117913,Chorus,Chorus
22,54.844807256,Chorus,Chorus
22,94.874104308,Chorus,Chorus
22,147.554081632,Solo,Solo
22,187.121882086,Chorus,Chorus
22,239.513786848,Chorus,Chorus
22,279.057414965,Outro,Outro
22,291.976825396,Silence,Silence
22,295.725827664,End,End
24,0.0,Silence,Silence
24,0.95201814,Intro,Intro
24,54.868752834,Head,Head
24,75.303650793,Head,Head
24,95.598208616,Solo,Solo
24,115.783650793,Head,Head
24,135.823854875,Head,Head
24,155.875578231,Coda,Coda
24,186.365011337,Fade-out,Fade-out
24,200.035419501,Silence,Silence
24,202.903922902,End,End
26,0.0,Silence,Silence
26,0.361224489,Intro,Intro
26,20.718752834,Verse,Verse
26,85.535668934,Verse,Verse
26,155.154217687,Solo,Solo
26,226.122403628,Verse,Verse
26,301.905827664,no_function,Other
26,311.482131519,Silence,Silence
26,314.548072562,End,End
28,0.0,silence,Silence
28,3.648979591,Intro,Intro
28,11.955124716,Solo,Solo
28,60.872562358,Solo,Solo
28,227.109546485,Solo,Solo
28,267.624489795,Transition,Transition
28,277.643219954,Intro,Intro
28,305.098684807,Verse,Verse
28,332.922403628,Solo,Solo
28,417.302834467,Verse,Verse
28,444.778458049,Outro,Outro
28,498.166712018,no_function,Other
28,501.840385487,End,End
30,0.0,Silence,Silence
30,0.557278911,Intro,Intro
30,16.694331065,Verse,Verse
30,34.019795918,Interlude,Interlude
30,39.061814058,Verse,Verse
30,58.358480725,Interlude,Interlude
30,73.772947845,Verse,Verse
30,87.372539682,Interlude,Interlude
30,105.803333333,Verse,Verse
30,120.081473922,Solo,Solo
30,134.913537414,no_function,Other
30,155.116213151,End,End
32,0.0,Silence,Silence
32,0.02031746,Intro,Intro
32,19.33861678,Instrumental,Instrumental
32,37.181428571,Verse,Verse
32,55.072970521,Verse,Verse
32,71.556190476,Verse,Verse
32,89.430204081,Solo,Solo
32,124.053333333,Verse,Verse
32,141.43015873,Verse,Verse
32,157.326281179,Verse,Verse
32,174.483492063,Outro,Outro
32,197.439274376,Silence,Silence
32,197.445056689,End,End
34,0.0,Silence,Silence
34,0.023219954,no_function,Other
34,14.744671201,Verse,Verse
34,41.074195011,Chorus,Chorus
34,47.579591836,Bridge,Bridge
